id,customer_name,legal_form,region,country,city,postal_code,segment,industry,language,sales_rep_id,created_at,last_contact_at,is_active,credit_limit,employee_count,vat_id,email,phone
318,Ostbau 318 GmbH,AG,Süd,DE,Berlin,25406,public,Manufacturing,de,12,2023-09-28,2024-01-12,true,500000,80,DE100000318,c318@example.com,+49-58-100318
319,Elbe 319 GmbH,AG,Ost,DE,München,25423,smb,Energy,fr,9,2022-12-17,2023-08-23,false,500000,80,DE100000319,c319@example.com,+49-59-100319
320,Alpin 320 GmbH,e.K.,Süd,DE,Hamburg,25440,smb,Energy,fr,2,2022-06-30,2023-07-29,true,50000,80,DE100000320,c320@example.com,+49-60-100320
321,Donau 321 GmbH,GmbH,West,DE,Frankfurt,25457,midmarket,Energy,de,3,2022-05-23,2023-01-09,true,150000,220,DE100000321,c321@example.com,+49-61-100321
322,Alpin 322 GmbH,KG,West,DE,Berlin,25474,enterprise,Manufacturing,fr,3,2022-11-21,2022-11-25,true,500000,80,DE100000322,c322@example.com,+49-62-100322
323,Nordwerk 323 GmbH,GmbH,Ost,DE,Leipzig,25491,enterprise,Manufacturing,de,9,2023-07-17,2023-08-01,true,500000,80,DE100000323,c323@example.com,+49-63-100323
324,Elbe 324 GmbH,AG,West,DE,Leipzig,25508,midmarket,Logistics,de,8,2023-03-22,2023-06-26,true,50000,80,DE100000324,c324@example.com,+49-64-100324
325,Südhandel 325 GmbH,GmbH,Nord,DE,München,25525,public,Energy,en,11,2022-01-12,2022-03-22,false,150000,80,DE100000325,c325@example.com,+49-65-100325
326,Elbe 326 GmbH,e.K.,Ost,DE,Stuttgart,25542,public,Logistics,de,9,2023-04-11,2023-08-04,true,500000,4,DE100000326,c326@example.com,+49-66-100326
327,Rhein 327 GmbH,KG,West,DE,Hamburg,25559,smb,Healthcare,en,3,2022-10-03,2023-09-28,true,500000,80,DE100000327,c327@example.com,+49-67-100327
328,Elbe 328 GmbH,KG,Export,UK,Stuttgart,25576,smb,Healthcare,fr,5,2024-01-19,2024-03-04,true,5000,900,DE100000328,c328@example.com,+49-68-100328
329,Elbe 329 GmbH,GmbH,West,DE,Berlin,25593,public,Healthcare,en,8,2022-12-18,2023-10-07,true,150000,35,DE100000329,c329@example.com,+49-69-100329
330,Donau 330 GmbH,KG,Export,US,Hamburg,25610,public,Healthcare,de,10,2022-02-06,2022-11-26,false,50000,900,DE100000330,c330@example.com,+49-70-100330
331,Elbe 331 GmbH,GmbH,West,DE,Frankfurt,25627,enterprise,Software,de,8,2022-05-10,2023-03-21,true,50000,4,DE100000331,c331@example.com,+49-71-100331
332,Westlog 332 GmbH,e.K.,West,DE,Köln,25644,midmarket,Software,de,3,2024-01-27,2024-10-01,true,500000,4,DE100000332,c332@example.com,+49-72-100332
333,Westlog 333 GmbH,e.K.,Süd,DE,Frankfurt,25661,public,Logistics,de,2,2023-09-02,2024-08-05,true,15000,12,DE100000333,c333@example.com,+49-73-100333
334,Südhandel 334 GmbH,GmbH,West,DE,München,25678,public,Logistics,en,8,2022-09-28,2023-03-01,true,500000,12,DE100000334,c334@example.com,+49-74-100334
335,Westlog 335 GmbH,e.K.,Süd,DE,Hamburg,25695,enterprise,Logistics,en,12,2022-09-26,2023-09-08,true,500000,900,DE100000335,c335@example.com,+49-75-100335
336,Hanse 336 GmbH,e.K.,Export,US,Köln,25712,enterprise,Software,de,5,2023-10-15,2024-02-22,true,150000,80,DE100000336,c336@example.com,+49-76-100336
337,Ostbau 337 GmbH,KG,Ost,DE,Leipzig,25729,midmarket,Software,fr,4,2023-08-26,2023-08-31,true,5000,4,DE100000337,c337@example.com,+49-77-100337
338,Hanse 338 GmbH,AG,Süd,DE,Leipzig,25746,enterprise,Software,de,12,2023-04-02,2023-04-19,false,5000,4,DE100000338,c338@example.com,+49-78-100338
339,Südhandel 339 GmbH,GmbH,Export,FR,Frankfurt,25763,midmarket,Logistics,fr,5,2023-10-16,2024-01-18,true,15000,35,DE100000339,c339@example.com,+49-79-100339
340,Main 340 GmbH,KG,Nord,DE,Frankfurt,25780,public,Energy,de,11,2023-10-17,2024-02-25,true,5000,35,DE100000340,c340@example.com,+49-80-100340
341,Alpin 341 GmbH,KG,Ost,DE,München,25797,public,Manufacturing,en,9,2022-03-03,2022-06-13,true,15000,900,DE100000341,c341@example.com,+49-81-100341
342,Ostbau 342 GmbH,GmbH,Süd,DE,Berlin,25814,enterprise,Manufacturing,de,2,2023-03-18,2023-04-24,false,50000,80,DE100000342,c342@example.com,+49-82-100342
343,Nordwerk 343 GmbH,GmbH,Nord,DE,Leipzig,25831,public,Software,de,6,2023-10-18,2024-10-10,true,150000,220,DE100000343,c343@example.com,+49-83-100343
344,Main 344 GmbH,e.K.,Nord,DE,Berlin,25848,smb,Healthcare,de,11,2023-05-18,2023-05-19,true,150000,4,DE100000344,c344@example.com,+49-84-100344
345,Rhein 345 GmbH,GmbH,West,DE,Leipzig,25865,smb,Software,fr,8,2022-11-07,2023-04-30,false,150000,35,DE100000345,c345@example.com,+49-85-100345
346,Ostbau 346 GmbH,KG,West,DE,Leipzig,25882,public,Manufacturing,de,3,2023-01-29,2023-10-05,false,150000,900,DE100000346,c346@example.com,+49-86-100346
347,Donau 347 GmbH,AG,Nord,DE,Berlin,25899,public,Manufacturing,fr,1,2024-01-08,2024-12-02,true,500000,80,DE100000347,c347@example.com,+49-87-100347
348,Hanse 348 GmbH,GmbH,Export,UK,Hamburg,25916,midmarket,Energy,fr,,2022-02-27,2022-10-19,true,500000,12,DE100000348,c348@example.com,+49-88-100348
349,Westlog 349 GmbH,e.K.,West,DE,Leipzig,25933,smb,Logistics,fr,3,2022-02-07,2022-03-02,true,15000,4,DE100000349,c349@example.com,+49-89-100349
350,Main 350 GmbH,AG,Nord,DE,Frankfurt,25950,smb,Manufacturing,de,1,2022-04-10,2022-12-20,true,500000,12,DE100000350,c350@example.com,+49-40-100350
